"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4650.blockOrder";"session.node-4650.IATorder";"session.node-4650.keyOrder";"session.node-9273.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"141";"140";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:55:59.821";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"446";"0";"2014-07-21 13:55:58.571";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"142";"141";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:02.337";"ST_correctStop";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:01.087";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"143";"142";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:04.852";"ST_correctStop";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:03.602";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"144";"143";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:07.368";"ST_correctStop";"27";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:06.118";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"145";"144";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:09.883";"ST_correctStop";"0";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:08.633";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"146";"145";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:12.399";"ST_correctStop";"23";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:11.149";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"147";"146";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:14.899";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"422";"0";"2014-07-21 13:56:13.649";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"148";"147";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:17.430";"ST_correctStop";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:16.180";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"149";"148";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:19.930";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"525";"0";"2014-07-21 13:56:18.680";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"150";"149";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:22.446";"ST_correctStop";"18";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:21.196";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"151";"150";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:24.961";"ST_correctStop";"1";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:23.711";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"152";"151";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:27.477";"ST_correctStop";"4";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:26.227";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"153";"152";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:29.992";"ST_correctStop";"21";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:28.742";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"154";"153";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:32.508";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"563";"0";"2014-07-21 13:56:31.258";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"155";"154";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:35.023";"ST_correctStop";"35";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:33.773";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"156";"155";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:37.539";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:36.289";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"157";"156";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:40.055";"ST_correctStop";"2";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:38.805";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"158";"157";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:42.570";"ST_correctStop";"29";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-21 13:56:41.320";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"159";"158";"module.training_block4.exec-9702.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-07-21 13:56:45.070";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"538";"0";"2014-07-21 13:56:43.820";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"160";"159";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1714";"2014-07-21 13:57:08.007";"FINISHED";"PLEASANT";"success";"1332";"2014-07-21 13:57:06.288";"IAT_Ppractice.csv";"1";"outstanding";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"161";"160";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 13:57:09.741";"FINISHED";"PLEASANT";"success";"699";"2014-07-21 13:57:08.038";"IAT_Ppractice.csv";"1";"heavenly";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"162";"161";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-07-21 13:57:11.460";"FINISHED";"PLEASANT";"success";"657";"2014-07-21 13:57:09.757";"IAT_Ppractice.csv";"1";"tasty";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"163";"162";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-07-21 13:57:13.179";"FINISHED";"NEUTRAL";"success";"870";"2014-07-21 13:57:11.476";"IAT_Ppractice.csv";"2";"ordinary";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"164";"163";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1727";"2014-07-21 13:57:14.944";"FINISHED";"PLEASANT";"success";"536";"2014-07-21 13:57:13.226";"IAT_Ppractice.csv";"1";"delicious";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"165";"164";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 13:57:16.663";"FINISHED";"PLEASANT";"success";"491";"2014-07-21 13:57:14.960";"IAT_Ppractice.csv";"1";"tasty";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"166";"165";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 13:57:18.382";"FINISHED";"PLEASANT";"success";"560";"2014-07-21 13:57:16.679";"IAT_Ppractice.csv";"1";"delightful";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"167";"166";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 13:57:20.100";"FINISHED";"PLEASANT";"success";"560";"2014-07-21 13:57:18.397";"IAT_Ppractice.csv";"1";"delicious";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"168";"167";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 13:57:21.819";"FINISHED";"NEUTRAL";"success";"1062";"2014-07-21 13:57:20.116";"IAT_Ppractice.csv";"2";"general";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"169";"168";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1713";"2014-07-21 13:57:23.553";"FINISHED";"NEUTRAL";"success";"922";"2014-07-21 13:57:21.835";"IAT_Ppractice.csv";"2";"moderate";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"170";"169";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 13:57:25.288";"FINISHED";"NEUTRAL";"success";"848";"2014-07-21 13:57:23.585";"IAT_Ppractice.csv";"2";"undefined";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"171";"170";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1713";"2014-07-21 13:57:27.006";"FINISHED";"PLEASANT";"success";"1021";"2014-07-21 13:57:25.288";"IAT_Ppractice.csv";"1";"delightful";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"172";"171";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 13:57:28.741";"FINISHED";"PLEASANT";"success";"539";"2014-07-21 13:57:27.038";"IAT_Ppractice.csv";"1";"great";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"173";"172";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1722";"2014-07-21 13:57:30.475";"FINISHED";"PLEASANT";"failure";"472";"2014-07-21 13:57:28.756";"IAT_Ppractice.csv";"2";"moderate";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"174";"173";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3008";"2014-07-21 13:57:33.506";"FINISHED";"NONE";"failure";"0";"2014-07-21 13:57:30.491";"IAT_Ppractice.csv";"2";"general";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"175";"174";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1722";"2014-07-21 13:57:35.256";"FINISHED";"NEUTRAL";"success";"859";"2014-07-21 13:57:33.538";"IAT_Ppractice.csv";"2";"adequate";;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"176";"175";"module.IAT_practice1.exec-7093.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 13:57:36.975";"FINISHED";"NEUTRAL";"success";"915";"2014-07-21 13:57:35.272";"IAT_Ppractice.csv";"2";"undefined";;;;;;;;;;
